Shares Outstanding (Diluted Average),"1,895.99","1,895.99","1,895.99","1,895.99","1,895.99","1,895.99","1,933.18","1,997.42","1,997.42","1,972.80","1,978.65","1,938.75","1,928.24","1,908.89","1,936.47","1,945.19","1,929.41","1,892.31","2,005.84","1,896.67","2,033.33","2,020.00","2,103.23","1,957.50","1,925.16","1,930.37","1,934.73","1,940.69","1,971.20","1,944.87","2,013.16","1,937.67","1,941.54","1,942.18","1,951.61","1,957.84","1,956.70","1,941.75","1,953.51","1,955.13","1,951.67","1,943.07","1,944.14","1,943.55","1,943.74","1,949.61","1,948.83","1,948.83","1,948.83","1,948.83","2,036.36","1,948.83","1,948.83","1,948.83","1,948.83","1,948.89","1,948.83","1,948.83","1,951.09","1,923.23","1,923.23","1,948.83","1,782.62","1,948.83","1,881.83","1,856.83","1,899.66","1,867.54","1,845.78","1,834.83","1,858.71","1,827.65","1,823.68","1,823.68","1,844.35","1,817.89","1,816.13","1,815.59","1,815.59","1,814.54","1,814.54","1,814.56","1,814.63","1,814.61","1,814.61","1,814.61","1,814.60","1,813.29","1,806.70","1,802.30","1,818.54","1,802.30","1,802.30","1,802.30","1,802.30","1,802.20","1,802.17","1,802.30","1,802.30","1,802.30","1,802.30","1,802.29","1,802.29","1,802.29","1,802.32","1,802.22","1,802.29","1,802.29","1,802.36","1,802.16","1,802.26","1,802.28","1,802.32","1,802.28","1,802.28","1,802.28","1,802.24","1,790.41","1,779.76","1,773.75"
"Depreciation, Depletion and Amortization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.89,520.343,542.439,726.433,656.406,684.262,854.513,987.45,936.587,"1,084.12","1,218.63","1,391.86","1,313.64","1,466.17","1,702.64","1,895.98","1,660.67","1,715.53","1,711.20","1,749.63","1,601.06","1,663.25","1,639.04","2,046.96","1,605.68","1,631.00","1,646.73","2,090.14","1,700.07","1,778.79","1,772.05","1,774.41","1,940.76","1,938.92","1,940.67",61.364,"1,442.44","1,372.15","1,349.37","1,408.65","1,301.41","1,374.00","1,379.08","1,477.69","1,585.89","1,581.89","1,413.02","1,614.78","1,604.66","1,569.26","1,588.58","1,714.93","1,697.37"
EBITDA,"6,572.15","6,794.81","-17,933.58","6,399.19","6,157.33","6,559.77","-16,649.70",299.061,"7,347.20",205.844,193.954,361.226,377.986,172.016,226.739,323.637,200.197,185.529,172.033,206.72,"9,050.17",168.656,209.054,251.653,"10,239.11",286.821,254.798,310.165,255.983,"10,117.19","-27,014.36","11,303.69",836.531,883.274,"1,131.81",963.98,987.206,982.309,838.35,"1,021.90","1,143.76","1,175.01",888.71,"1,037.65",978.384,"1,031.03",727.07,982.928,"1,277.27",858.999,"1,656.47","1,237.44","1,384.95","1,213.36","1,466.29","1,384.33","1,263.29","1,304.79","1,730.75","1,268.16","1,321.97","1,494.05","1,263.87","1,460.88","1,572.37","1,516.21","1,343.73","2,071.58","1,981.05","2,190.52","3,624.39","2,433.80","2,329.64","2,602.75","3,122.26","2,743.51","3,574.26","3,683.64","3,014.47","3,468.39","2,857.17","2,721.72","-1,106.82","1,756.61","2,476.46","3,625.41","2,828.20","4,445.85","3,658.07","3,242.13","3,012.40","2,001.61","2,660.68","2,430.01","3,253.36","4,193.86","3,178.60","2,877.06","2,843.19","3,740.62","3,636.58","4,071.55","3,801.96","3,875.62","3,190.89","3,608.15","2,332.19","3,622.42","3,165.52","3,066.88",998.657,"4,353.63","4,270.57","3,684.85","3,303.46","4,650.97","3,789.05","4,687.90","3,545.49","4,979.51"
  Cash And Cash Equivalents,0,0,"1,901.72",0,0,0,"1,511.28","1,104.25",0,"1,200.40","1,602.98","1,038.40","1,355.67",937.258,"1,547.90","1,192.19","1,402.26",876.836,"1,286.62","1,132.05",0,"1,136.63","1,778.21","1,399.02",0,"1,635.29","2,238.46","1,808.23","1,749.00",0,"2,843.80",0,"3,368.72","3,375.60","2,917.74","2,129.58","2,268.56","2,046.28","2,632.58","1,633.44","2,372.88","2,666.69","3,163.73","2,000.61","4,175.99","2,739.81","3,920.81","3,597.74","4,165.81","3,438.04","3,497.72","3,185.39","3,938.30","3,512.15","4,638.52","3,990.12","4,278.31","4,087.83","4,606.13","4,887.42","5,447.17","5,961.26","6,669.34","5,980.67","6,327.47","6,318.84","7,352.66","6,670.67","6,566.03","5,366.98","6,111.05","6,438.17","6,756.70","6,385.18","8,064.35","6,696.65","7,511.37","8,597.72","10,399.97","9,831.00","8,921.73","8,100.95","7,055.02","8,430.13","10,361.72","11,839.49","12,345.13","13,260.39","15,010.66","13,903.32","15,665.29","15,683.46","17,180.68","14,688.53","15,122.77","14,296.68","12,559.10","13,826.17","13,407.32","11,715.95","11,412.99","11,739.75","11,662.98","10,852.59","10,823.34","11,159.87","12,224.23","13,344.26","13,680.07","13,429.14","15,562.11","15,878.43","16,502.63","15,517.59","18,650.74","18,207.05","19,930.54","19,572.12","21,278.23","19,689.54"
  Marketable Securities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.378,0,0,0,996.878,0,0,0,770.035,729.139,510.197,"1,227.43",912.366,891.26,821.296,"1,748.29","1,323.34","1,338.86",849.643,"1,982.99","2,010.22","2,349.94"
"Cash, Cash Equivalents, Marketable Securities",0,0,"1,901.72",0,0,0,"1,511.28","1,104.25",0,"1,200.40","1,602.98","1,038.40","1,355.67",937.258,"1,547.90","1,192.19","1,402.26",876.836,"1,286.62","1,132.05",0,"1,136.63","1,778.21","1,399.02",0,"1,635.29","2,238.46","1,808.23","1,749.00",0,"2,843.80",0,"3,368.72","3,375.60","2,917.74","2,129.58","2,268.56","2,046.28","2,632.58","1,633.44","2,372.88","2,666.69","3,163.73","2,000.61","4,175.99","2,739.81","3,920.81","3,597.74","4,165.81","3,438.04","3,497.72","3,185.39","3,938.30","3,512.15","4,638.52","3,990.12","4,278.31","4,087.83","4,606.13","4,887.42","5,447.17","5,961.26","6,669.34","5,980.67","6,327.47","6,318.84","7,352.66","6,670.67","6,566.03","5,366.98","6,111.05","6,438.17","6,756.70","6,385.18","8,064.35","6,696.65","7,511.37","8,597.72","10,399.97","9,831.00","8,921.73","8,100.95","7,055.02","8,430.13","10,361.72","11,839.49","12,345.13","13,260.39","15,010.66","13,903.32","15,665.29","15,683.46","17,180.68","14,688.53","15,122.77","14,296.68","12,559.10","13,826.17","14,289.70","11,715.95","11,412.99","11,739.75","12,659.86","10,852.59","10,823.34","11,159.87","12,994.27","14,073.40","14,190.26","14,656.56","16,474.48","16,769.69","17,323.93","17,265.88","19,974.08","19,545.90","20,780.18","21,555.11","23,288.44","22,039.47"
  Accounts Receivable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,218.80",0,0,0,"3,692.84","3,284.48","3,119.41","2,269.90","3,441.88","2,972.24","2,741.66","3,027.63","3,740.37","3,215.43","2,793.52","2,670.57","3,437.47","3,073.81","3,253.70","3,342.77","7,520.77","6,501.35","6,035.60","6,470.68","8,212.63","7,229.45","6,788.92","7,546.95","9,001.81","7,943.42","7,783.83","8,697.11","10,111.00","9,098.91","8,752.70","9,738.48","8,729.39","8,270.68","7,701.49","8,636.91","9,738.91","8,957.73","8,847.54","22,033.49","9,647.52","21,827.19","21,348.68","21,342.06","9,848.37","23,673.14",0,"9,501.24","6,331.18","9,763.34","9,487.24","10,078.29","6,457.51","10,363.84","9,963.82","9,300.97","5,716.67","6,599.14","6,027.94","5,752.68","6,248.28","6,529.92","6,796.16","6,163.66","5,978.15","6,540.66","6,837.13","6,410.06","6,488.66","6,697.79"
  Notes Receivable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Other Current Receivables,0,0,"3,092.19",0,0,0,"3,660.25","3,362.56",0,"3,479.39","4,255.27","2,834.67","2,836.28","5,305.66","3,467.42","3,500.50","3,330.29","2,952.47","3,768.49","3,649.05",0,"3,784.67","4,640.44","4,137.63",0,"4,230.28","5,487.16","5,465.21","4,583.06",0,"6,090.88",0,"2,651.46","5,280.81","6,261.94","6,400.49","6,033.28","6,107.48","8,234.26","8,426.86","8,106.82","8,199.56","8,870.98","8,521.95","9,101.32","9,290.53",0,"10,512.23","9,739.45","9,566.46","6,386.19","6,133.51","6,489.63","6,806.59","7,573.35","7,317.17","8,095.32","7,583.20","9,235.12","9,404.41","9,431.52","9,976.57","11,643.00","11,843.08","12,408.03","12,612.97","9,706.09","10,421.14","10,903.26","10,955.29","10,494.86","11,931.20","12,549.74","12,569.46","12,163.85","12,625.35","13,001.67","13,354.79","13,267.90","14,074.51","14,202.39","13,927.21","11,977.21","11,321.81","11,305.93","11,606.34","12,127.48","12,655.46","13,149.63",-77.852,"13,853.15",-86.403,-102.922,-86.199,"13,117.19",-84.397,"23,340.48","13,743.48","18,573.53","13,836.40","14,043.39","14,204.34","19,651.80","14,398.01","14,587.73","14,096.67","18,533.87","17,207.82","16,564.96","16,266.72","18,126.88","16,756.84","16,540.50","16,571.13","17,428.21","16,780.12","16,727.61","16,654.16","18,416.96","17,091.71"
Total Receivables,0,0,"3,092.19",0,0,0,"3,660.25","3,362.56",0,"3,479.39","4,255.27","2,834.67","2,836.28","5,305.66","3,467.42","3,500.50","3,330.29","2,952.47","3,768.49","3,649.05",0,"3,784.67","4,640.44","4,137.63",0,"4,230.28","5,487.16","5,465.21","4,583.06",0,"6,090.88",0,"2,651.46","5,280.81","6,261.94","6,400.49","6,033.28","6,107.48","8,234.26","8,426.86","8,106.82","8,199.56","8,870.98","8,521.95","9,101.32","9,290.53","10,218.80","10,512.23","9,739.45","9,566.46","10,079.03","9,417.99","9,609.04","9,076.49","11,015.22","10,289.40","10,836.98","10,610.82","12,975.48","12,619.84","12,225.04","12,647.14","15,080.47","14,916.89","15,661.73","15,955.74","17,226.85","16,922.49","16,938.86","17,425.97","18,707.49","19,160.65","19,338.67","20,116.41","21,165.66","20,568.78","20,785.50","22,051.90","23,378.90","23,173.43","22,955.09","23,665.69","20,706.60","19,592.49","19,007.42","20,243.26","21,866.39","21,613.19","21,997.18","21,955.64","23,500.67","21,740.78","21,245.76","21,255.86","22,965.57","23,588.75","23,340.48","23,244.72","24,904.71","23,599.73","23,530.63","24,282.63","26,109.30","24,761.86","24,551.55","23,397.64","24,250.54","23,806.95","22,592.89","22,019.39","24,375.16","23,286.76","23,336.65","22,734.80","23,406.36","23,320.78","23,564.74","23,064.22","24,905.63","23,789.50"
"  Inventories, Raw Materials & Components",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,628.66",0,0,0,"1,882.61",0,0,0,"2,043.46",0,0,0,"2,532.73",0,0,0,"2,735.87",0,0,0,0,0,0,0,"4,011.94","3,883.93","4,116.35",0,"3,758.54","3,443.04","3,352.26","3,651.24","3,753.49","3,676.36","3,937.23","3,942.25","3,908.73","4,084.19","4,300.68",0,"4,694.87","4,592.36","4,696.25","4,884.83","4,460.64",0,0,"4,540.62","4,595.74","4,622.57","4,653.10","4,675.09","4,575.18",0,0,0,"4,236.65",0,0,0,"4,216.34",0,0,0,"4,922.16",0
"  Inventories, Work In Process",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.285,0,0,0,199.791,0,0,0,204.634,0,0,0,237.38,0,0,0,240.869,0,0,0,0,0,0,0,383.974,400.313,409.646,0,461.867,451.154,438.062,462.408,391.97,438.617,444.954,465.348,607.567,515.145,573.678,0,544.358,694.331,671.31,618.018,545.996,0,0,689.358,657.107,720.369,719.26,765.651,703.72,0,0,0,658.168,0,0,0,683.257,0,0,0,657.276,0
"  Inventories, Inventories Adjustments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  Inventories, Finished Goods",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,110.26",0,0,0,"4,245.31",0,0,0,"4,797.85",0,0,0,"5,427.14",0,0,0,"5,859.14",0,0,0,0,0,0,0,"7,472.66","7,703.28","7,952.30",0,"8,491.88","7,230.49","6,168.24","6,074.81","6,168.35","5,736.10","6,045.66","6,892.50","6,504.48","5,381.91","5,742.59",0,"7,320.86","8,111.60","8,466.65","8,896.74","7,811.23",0,0,"7,510.93","7,789.77","7,287.44","7,517.25","7,034.63","7,166.12",0,0,0,"6,734.27",0,0,0,"7,181.28",0,0,0,"8,786.44",0
"  Inventories, Other",0,0,"3,654.03",0,0,0,"3,762.82","3,472.87",0,"4,203.34","4,685.59","4,122.83","4,481.76","5,054.62","4,811.10","4,829.07","4,871.52","5,028.80","5,184.57","5,153.70",0,"5,447.98","5,588.66","5,309.00",0,"5,401.11","5,649.32","5,818.61","5,278.40",0,"4,651.48",0,"4,482.51","4,704.79","4,477.63","4,595.81","4,526.05","4,419.89","4,690.13","4,321.34","4,585.41","4,973.49","5,019.76","4,941.18","5,154.67","5,670.61","5,169.36","5,270.61","5,242.68","5,347.04","5,199.87","5,220.73","5,413.90","5,608.70",0,"5,171.84","5,531.55","5,772.66",0,"6,550.30","6,841.98","7,191.53",0.961,"6,904.90","7,441.02","8,181.98",0,"8,539.27","8,451.07","8,623.25",-1.004,"9,316.56","9,458.38","9,979.06","10,089.99","10,320.53","10,816.93","12,044.75",0,0,0,"14,963.84",0,0,0,0,0,0,0,0,0,0,0,"11,349.21",0,0,0,0,0,"12,584.52","12,266.66",0,0,0,0,0,0,"11,778.98","11,413.25","11,480.89",0,"11,681.13","12,201.78","11,948.95",0,"13,027.83","12,875.00","13,243.96",0,"13,826.63"
Total Inventories,0,0,"3,654.03",0,0,0,"3,762.82","3,472.87",0,"4,203.34","4,685.59","4,122.83","4,481.76","5,054.62","4,811.10","4,829.07","4,871.52","5,028.80","5,184.57","5,153.70",0,"5,447.98","5,588.66","5,309.00",0,"5,401.11","5,649.32","5,818.61","5,278.40",0,"4,651.48",0,"4,482.51","4,704.79","4,477.63","4,595.81","4,526.05","4,419.89","4,690.13","4,321.34","4,585.41","4,973.49","5,019.76","4,941.18","5,154.67","5,670.61","5,169.36","5,270.61","5,242.68","5,347.04","5,199.87","5,220.73","5,413.90","5,608.70","4,903.20","5,171.84","5,531.55","5,772.66","6,327.71","6,550.30","6,841.98","7,191.53","7,046.91","6,904.90","7,441.02","8,181.98","8,197.25","8,539.27","8,451.07","8,623.25","8,834.88","9,316.56","9,458.38","9,979.06","10,089.99","10,320.53","10,816.93","12,044.75","11,868.57","11,987.52","12,478.30","14,963.84","12,712.29","11,124.69","9,958.57","10,188.46","10,313.81","9,851.08","10,427.84","11,300.10","11,020.77","9,981.25","10,616.95","11,349.21","12,560.09","13,398.29","13,834.21","14,399.58","12,817.86","12,584.52","12,266.66","12,740.91","13,042.62","12,630.38","12,889.62","12,475.37","12,445.02","11,778.98","11,413.25","11,480.89","11,629.08","11,681.13","12,201.78","11,948.95","12,080.87","13,027.83","12,875.00","13,243.96","14,365.87","13,826.63"
Other Current Assets,0,0,"1,111.70",0,0,0,"1,048.59","1,104.45",0,"1,269.73","1,273.92","1,321.31","1,236.86","1,316.61","1,529.20","1,521.28","1,572.63","1,494.80","1,449.35","1,452.70",0,"1,454.24","1,513.65","1,557.83",0,"1,640.25","1,703.38","2,042.46","1,616.06",0,"1,972.06",0,"5,131.16","2,561.45","2,276.12","2,601.34","2,655.61","2,625.94","2,374.40","2,632.07","2,784.11","3,396.47","2,800.30","2,711.58","3,046.34","3,332.23","3,052.06","3,241.76","3,164.84","3,150.01","2,994.34","2,799.87","3,040.85","2,971.50","2,946.99","3,132.19","3,574.81","3,627.89","3,793.05","3,951.23","4,461.28","4,746.91","4,837.24","4,856.69","4,871.05","4,976.59","5,328.31","5,101.94","5,368.50","5,468.67","5,357.33","5,847.71","5,695.37","5,655.65","4,965.62","4,924.86","5,900.50","5,485.64","6,125.78","5,317.30","6,644.82","6,491.81","6,750.85","6,924.28","6,408.35","6,304.32","6,333.60","5,527.09","6,664.38","7,365.97","7,256.25","6,663.59","7,259.34","6,813.57","6,818.79","6,070.67","6,566.96","6,559.25","2,191.06","6,586.96","6,455.51","6,437.85","2,411.25","6,235.15","6,377.51","6,094.28","2,606.08","2,282.46","2,257.95","3,220.87","2,790.32","2,849.76","2,824.39","2,668.61","2,594.57","2,867.30","2,936.21","2,941.74","2,744.13","3,185.23"
Total Current Assets,0,0,"9,759.64",0,0,0,"9,982.94","9,044.13",0,"10,152.86","11,817.76","9,317.20","9,910.56","12,614.15","11,355.60","11,043.04","11,176.70","10,352.90","11,689.02","11,387.50",0,"11,823.52","13,520.97","12,403.48",0,"12,906.93","15,078.32","15,134.50","13,226.52",0,"15,558.22",0,"15,633.86","15,922.64","15,933.42","15,727.22","15,483.50","15,199.58","17,931.37","17,013.71","17,849.21","19,236.20","19,854.77","18,175.32","21,478.31","21,033.19","22,361.02","22,622.34","22,312.77","21,501.54","21,770.94","20,623.97","22,002.07","21,168.84","23,503.94","22,583.56","24,221.65","24,099.21","27,702.37","28,008.79","28,975.46","30,546.84","33,633.96","32,659.14","34,301.26","35,433.15","38,105.08","37,234.37","37,324.45","36,884.88","39,010.74","40,763.09","41,249.11","42,136.30","44,285.61","42,510.81","45,014.30","48,180.01","51,773.21","50,309.25","50,999.94","53,222.28","47,224.75","46,071.59","45,736.05","48,575.52","50,858.93","50,251.75","54,100.06","54,525.02","57,442.98","54,069.08","56,302.72","54,107.17","57,467.22","57,354.38","56,300.74","58,029.73","54,203.33","54,487.16","53,665.79","55,201.13","54,223.03","54,479.97","54,642.01","53,127.15","52,295.91","51,941.79","50,454.35","51,377.72","55,269.03","54,587.35","55,686.76","54,618.23","58,055.88","58,761.81","60,156.13","60,805.03","65,304.07","62,840.83"
Investments And Advances,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,706.25","6,530.78","6,754.00","7,108.24","7,390.20","7,084.53","7,265.45","7,848.97","8,527.65","7,837.79","8,255.60","8,114.47","7,874.24","7,562.00","7,894.82","7,984.68","7,572.45","7,840.37","7,825.91","8,374.66","8,406.83","8,304.51","8,404.94","8,203.29","8,108.48","8,019.92","8,150.95","8,380.03","8,077.45","8,219.17","8,383.08","8,978.88","7,952.39","8,518.45","9,368.76","10,458.73","9,721.92","10,524.34","10,476.55"
  Land And Improvements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,512.75","2,472.23","2,571.48","2,453.55","2,421.69","2,668.81","2,778.84","2,768.42","2,885.54","2,944.19","3,030.52","3,238.93","3,266.46","3,247.73","3,249.70","3,456.44","3,471.04","3,373.07","3,326.37","3,199.45","3,277.83","3,478.85","3,430.71","3,557.36","3,662.42","3,605.81","3,878.44","4,020.55","4,526.54","4,355.76","4,389.78","5,031.17","4,795.66","4,901.57","5,155.07","5,308.56","5,398.92","5,345.89","5,726.35","5,758.03","5,923.72","6,011.35","6,222.85","6,140.33","5,920.81","6,123.54","6,251.21","5,949.64","5,380.84","5,205.45","5,127.84","5,029.31","5,188.95","5,092.69","4,937.56","4,540.30","4,542.55",0,0,0,"4,840.26",0,0,0,"4,843.00",0,0,0,"5,141.05",0
  Buildings And Improvements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,968.45","6,835.84","7,096.99","6,991.28","7,002.40","7,356.91","7,527.50","7,491.60","7,932.00","8,067.43","8,128.01","8,614.91","8,913.59","8,937.22","9,171.33","9,616.14","9,799.82","9,571.49","9,542.52","9,253.37","9,800.36","10,421.56","10,382.76","10,939.93","11,277.63","11,210.94","12,055.51","12,484.08","13,824.07","13,608.64","13,573.00","15,267.76","14,777.89","15,324.89","16,105.45","16,508.07","16,643.36","16,354.36","17,489.27","17,614.97","18,041.90","18,236.80","18,859.34","18,540.85","18,102.31","19,208.46","19,708.72","19,045.50","18,340.73","17,950.70","17,820.35","17,746.38","19,246.63","18,927.95","18,569.46","17,525.41","8,181.09",0,0,0,"19,204.25",0,0,0,"19,760.39",0,0,0,"21,205.67",0
"  Machinery, Furniture, Equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,812.37","15,515.96","15,924.41","15,639.58","15,588.84","16,255.20","16,657.97","16,614.43","17,027.96","17,216.79","17,315.73","18,433.21","19,079.00","19,209.10","19,939.01","20,877.97","21,490.52","20,993.23","21,028.22","20,750.05","21,846.82","22,674.47","23,027.16","25,016.15","28,434.23","30,390.39","34,227.31","36,963.22","41,068.44","42,353.66","44,111.52","33,337.34","32,021.25","49,687.74","51,878.64","53,824.85","54,115.28","52,912.01","37,343.10","56,309.04","38,781.01","59,760.94","60,632.47","60,661.87","40,025.36","63,694.53","65,314.56","42,086.08","40,703.84","41,293.44","41,433.23","41,997.84","43,118.45","42,994.63","42,941.83","41,486.07","10,762.54",0,0,0,"44,631.41",0,0,0,"46,982.85",0,0,0,"50,737.08",0
  Construction In Progress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833.432,947.967,"1,229.84",861.528,628.746,702.828,796.97,850.698,607.325,720.613,812.024,961.525,453.461,666.838,801.679,942.934,912.843,"1,107.70","1,379.10","1,453.66",987.563,"1,378.75","1,718.88","1,643.73","1,742.29","2,052.86","2,366.39","2,303.99","2,251.40","2,191.29","2,142.69","1,889.80","1,630.65","1,833.58","1,877.45","2,158.58","1,585.85","1,562.77","1,760.17","1,917.49","2,476.34","2,317.55","2,408.10","2,668.28","2,317.41","2,145.09","2,476.40","3,028.46","3,151.68","3,488.57","3,049.25","3,070.19","2,715.03","3,018.32","3,297.96","3,014.48","3,005.98",0,0,0,"2,437.15",0,0,0,"2,453.90",0,0,0,"1,815.79",0
  Other Gross PPE,0,0,"12,590.96",0,0,0,"12,965.00","13,274.06",0,"15,335.96","15,530.97","15,464.75","16,670.42","17,670.81","17,396.58","18,241.01","18,725.89","18,735.71","19,717.42","20,893.65",0,"20,928.93","21,486.08","21,914.15",0,"22,919.52","25,067.13","26,722.67","23,316.11",0,"23,208.79",0,"23,038.40","22,823.40","21,819.91","22,922.77","22,261.86","21,509.09","22,476.85","21,167.74","22,128.79","24,509.82","24,222.23","24,092.81","26,544.37","27,403.18","26,175.70","27,229.00","27,526.11","27,015.07",1.038,0,0,0,0,0,0,0,0,-1.012,-0.971,-0.995,0,0,0,0,0,1.02,0,0,1.004,0,0,1.015,0,1.004,0.998,0,0,0,0.994,"14,758.75","15,911.91",0,0,0,0,0,"15,109.23",0,"20,154.04",0,0,0,"21,504.34",0,0,"24,368.71","21,139.11","24,525.79","24,808.14","26,144.02","23,719.16","27,379.90","29,183.77","29,807.74","27,703.65","55,045.69","56,159.63","56,953.80","32,569.34","61,894.27","64,119.75","63,500.89","36,351.31","66,025.47","67,276.17","65,930.15","38,550.27","66,340.10"
"Gross Property, Plant and Equipment",0,0,"12,590.96",0,0,0,"12,965.00","13,274.06",0,"15,335.96","15,530.97","15,464.75","16,670.42","17,670.81","17,396.58","18,241.01","18,725.89","18,735.71","19,717.42","20,893.65",0,"20,928.93","21,486.08","21,914.15",0,"22,919.52","25,067.13","26,722.67","23,316.11",0,"23,208.79",0,"23,038.40","22,823.40","21,819.91","22,922.77","22,261.86","21,509.09","22,476.85","21,167.74","22,128.79","24,509.82","24,222.23","24,092.81","26,544.37","27,403.18","26,175.70","27,229.00","27,526.11","27,015.07","26,128.04","25,772.00","26,822.71","25,945.93","25,641.68","26,983.75","27,761.28","27,725.15","28,452.83","28,948.01","29,285.31","31,247.57","31,712.51","32,060.88","33,161.72","34,893.49","35,674.23","35,046.52","35,276.20","34,656.53","35,913.57","37,953.63","38,559.52","41,158.18","45,116.56","47,261.00","52,528.66","55,771.84","61,670.45","62,509.34","64,217.98","70,284.82","69,137.35","71,747.78","75,016.61","77,800.07","77,743.41","76,175.03","77,428.12","81,599.52","85,377.01","86,326.63","88,122.76","88,011.32","87,870.22","91,171.62","93,750.89","94,478.38","88,716.20","92,463.95","92,238.82","93,987.73","93,988.23","97,413.49","98,930.58","96,374.00","54,195.82","55,045.69","56,159.63","56,953.80","103,682.41","61,894.27","64,119.75","63,500.89","110,391.46","66,025.47","67,276.17","65,930.15","117,449.86","66,340.10"
