EBITDA,-,"15,115.34","14,157.60","14,168.87","-35,285.04","14,540.13","15,118.93","15,503.94","-42,206.71","16,045.56","16,290.79","20,258.26","-48,792.05","19,969.10","19,711.39","20,203.55","-61,767.74","23,332.09","24,002.96","23,415.05","-74,839.87","23,864.87","24,123.55","23,193.32","-69,997.30","31,976.58","31,734.56","25,358.92","24,803.53","25,604.17","-70,527.20","24,875.53","25,015.07","25,131.15","-64,587.85","25,558.12","24,151.45","22,569.02","-61,629.75","22,406.26","23,025.83","26,826.56","-69,691.75","25,839.43","1,696.41","31,561.99","-80,445.58","29,257.85","3,418.88","24,264.44","-70,982.68","28,592.41","2,143.40","25,761.25","-73,102.44","29,615.72","2,807.99","3,114.35","1,725.57","2,876.38","3,352.03","3,723.67","4,634.78","4,096.43","3,677.53","4,066.28","4,248.47","3,723.95","3,631.36","4,076.83","5,016.19","4,475.95","4,953.24","4,898.72","4,828.84","5,506.09","5,190.89","5,367.36","5,988.47","7,679.60","5,480.16","1,067.88","-5,323.32","2,121.88","4,794.96","6,584.84","5,560.99","6,202.08","5,102.68","5,170.96","4,208.53","2,251.30","4,568.97","6,066.12","6,302.74","8,502.42","8,267.01","5,052.70","8,315.30","10,453.11","9,394.58","9,701.15","7,420.77","10,696.78","10,008.15","10,250.91","7,763.86","9,951.46","10,390.00","10,129.72","8,261.44","10,102.13","8,748.14","8,652.83","7,755.51","9,776.52","9,168.37","10,661.33","10,164.97","11,182.21"
  Cash And Cash Equivalents,-,0,0,0,"13,472.72",0,0,0,"8,872.71",0,0,0,"8,808.60",0,0,0,"11,771.25",0,0,0,"9,778.24",0,0,0,"9,208.23",0,0,0,0,0,"9,755.27",0,0,0,"14,145.98",0,0,0,"9,497.09",0,0,0,"11,030.54",0,"8,806.75",0,"13,925.41",0,"14,798.94",0,"12,656.13",0,"15,790.45",0,"12,611.43",0,"15,330.36","6,159.52","13,165.33","10,848.67","10,854.51","11,420.85","15,724.16","16,168.08","13,756.49","13,317.70","14,103.22","15,375.18","15,228.25","12,362.09","13,380.27","12,229.93","16,253.34","12,239.70","16,207.08","16,522.28","17,496.91","15,070.35","17,500.86","17,872.02","17,765.91","18,929.08","25,440.27","28,261.40","30,368.86","27,867.73","24,896.02","30,958.26","27,404.78",0,"25,484.21","26,509.01","27,044.95","19,712.64","20,362.36","21,790.12","21,314.59","14,816.70","18,131.23","15,696.89","17,571.85","17,817.45","19,945.09","21,310.90","21,496.92","20,098.05","18,975.59","18,490.79","22,396.21","20,440.25","26,028.37","31,079.55","27,184.98","21,989.90","26,524.69","26,514.47","25,405.66","24,319.54","28,782.28","27,502.81"
  Marketable Securities,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,895.91",0,"12,354.51",0,"6,225.69",0,"3,626.36",0,"4,088.28",0,"4,360.33",0,"4,723.71",0,"4,870.26","12,810.16","5,464.93","6,945.01","7,253.82","5,256.54","4,698.90","5,724.27","6,729.31","5,698.13","5,767.42","4,585.83","5,187.95","5,760.80","5,842.08","5,779.77","4,133.57","4,293.99","3,941.75","4,759.23","5,896.51","7,980.47","5,381.41","6,382.15","7,045.51","6,118.67","5,061.84","4,469.90","8,432.71","15,293.27","19,766.78","14,105.41","19,202.38",0,"17,505.96","14,598.42","12,733.10","14,430.65","15,295.67","16,771.19","17,908.65","18,238.05","16,380.32","21,653.96","21,513.92","16,718.77","21,761.72","21,476.99","21,243.83","17,954.78","24,348.45","21,128.53","24,010.58","22,418.90","22,521.78","25,844.78","24,473.22","23,215.04","25,720.35","26,919.77","27,733.39","26,953.48","25,173.83","22,877.85"
"Cash, Cash Equivalents, Marketable Securities",-,0,0,0,"13,472.72",0,0,0,"8,872.71",0,0,0,"8,808.60",0,0,0,"11,771.25",0,0,0,"9,778.24",0,0,0,"9,208.23",0,0,0,0,0,"9,755.27",0,0,0,"14,145.98",0,0,0,"9,497.09",0,0,0,"12,926.44",0,"21,161.27",0,"20,151.10",0,"18,425.30",0,"16,744.41",0,"20,150.77",0,"17,335.13",0,"20,200.62","18,969.68","18,630.26","17,793.69","18,108.33","16,677.38","20,423.05","21,892.35","20,485.79","19,015.83","19,870.63","19,961.01","20,416.19","18,122.89","19,222.35","18,009.69","20,386.91","16,533.69","20,148.82","21,281.51","23,393.42","23,050.82","22,882.26","24,254.17","24,811.42","25,047.75","30,502.11","32,731.30","38,801.58","43,160.99","44,662.80","45,063.67","46,607.16",0,"42,990.17","41,107.43","39,778.05","34,143.29","35,658.02","38,561.31","39,223.25","33,054.75","34,511.55","37,350.85","39,085.77","34,536.22","41,706.81","42,787.89","42,740.75","38,052.83","43,324.05","39,619.31","46,406.79","42,859.15","48,550.15","56,924.33","51,658.20","45,204.94","52,245.04","53,434.24","53,139.05","51,273.02","53,956.11","50,380.66"
  Accounts Receivable,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,606.86",0,"10,654.02",0,"11,033.27",0,"11,088.24",0,"10,011.87","10,990.86","12,204.15","11,275.78","11,269.26","12,173.35","13,922.80","12,634.14","12,617.95","13,283.11","15,363.47","13,118.98","12,705.68","12,710.05","16,886.93","14,842.56","14,946.31","15,412.50","17,260.08","15,491.33","16,443.96","16,501.65","20,249.21","17,541.24","16,477.32","16,317.45","14,232.78","14,551.49","20,349.59","22,110.70","20,793.15","20,427.91","22,542.16",0,"68,415.94","21,038.89","24,619.86","24,309.86","74,148.52","74,319.00","75,235.47","75,107.54","74,805.52","73,785.90","71,459.57","73,745.68","74,899.39","72,594.96","72,199.08","70,660.21","69,592.23","67,926.84","66,407.64","66,350.11","70,067.42","68,378.88","70,304.21","70,218.87","73,617.12","75,239.89","76,056.17","76,810.67","80,793.27","78,069.23"
  Notes Receivable,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Other Current Receivables,-,0,0,0,"6,711.12",0,0,0,"7,124.09",0,0,0,"7,348.81",0,0,0,"8,654.99",0,0,0,"9,740.49",0,0,0,"9,731.60",0,0,0,0,0,"11,837.32",0,0,0,"11,446.22",0,0,0,"20,106.36",0,0,0,"21,772.01",0,"9,698.81",0,"25,339.66",0,"16,135.92",0,"16,674.87",0,"16,819.84",0,"19,251.80",0,"22,186.51","27,441.58","24,965.93","24,460.37","23,690.50","28,144.02","27,448.82","29,489.93","29,621.14","31,335.25","32,781.86","33,167.71","32,474.14","32,702.36","33,366.38","35,401.94","34,026.19","36,487.76","38,571.44","39,323.61","41,202.72","44,399.00","47,884.65","48,605.69","47,113.27","47,201.32","43,167.22","43,949.44","40,108.96","44,706.41","50,375.57","45,237.68","47,235.89",0,"3,750.30","47,339.30","46,752.62","49,846.69","4,954.13","3,966.79","4,229.73","4,040.88","4,565.72","3,478.34","3,435.04","3,203.00","3,431.54","3,657.33","3,537.60","3,318.22","3,494.41","3,184.56","3,505.34","3,452.87","3,997.16","4,015.45","4,177.41","4,057.95","3,868.94","4,208.09","3,910.07","4,235.59","4,614.36","3,886.69"
Total Receivables,-,0,0,0,"6,711.12",0,0,0,"7,124.09",0,0,0,"7,348.81",0,0,0,"8,654.99",0,0,0,"9,740.49",0,0,0,"9,731.60",0,0,0,0,0,"11,837.32",0,0,0,"11,446.22",0,0,0,"20,106.36",0,0,0,"21,772.01",0,"9,698.81",0,"25,339.66",0,"25,742.78",0,"27,328.89",0,"27,853.11",0,"30,340.03",0,"32,198.38","38,432.44","37,170.08","35,736.15","34,959.76","40,317.36","41,371.62","42,124.06","42,239.08","44,618.35","48,145.33","46,286.70","45,179.82","45,412.42","50,253.31","50,244.50","48,972.49","51,900.26","55,831.52","54,814.94","57,646.68","60,900.65","68,133.85","66,146.92","63,590.58","63,518.77","57,400.00","58,500.93","60,458.55","66,817.11","71,168.71","65,665.59","69,778.05",0,"72,166.24","68,378.20","71,372.47","74,156.55","79,102.65","78,285.79","79,465.20","79,148.41","79,371.24","77,264.24","74,894.61","76,948.68","78,330.93","76,252.29","75,736.68","73,978.43","73,086.64","71,111.40","69,912.98","69,802.98","74,064.58","72,394.33","74,481.62","74,276.83","77,486.05","79,447.98","79,966.24","81,046.26","85,407.63","81,955.92"
"  Inventories, Raw Materials & Components",-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926.843,0,0,0,"1,162.17",0,0,0,"1,120.22",0,0,0,"1,410.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,714.02",0,0,0,"3,390.67",0,0,0,"3,727.02",0,0,0,"4,539.48",0,0,0,"5,088.58",0,0,0,"4,987.35",0,0,0,"4,659.09",0,0,0,"4,167.03",0,0,0,"4,183.63",0,0,0,"4,661.91",0,0,0,"5,197.39",0
"  Inventories, Work In Process",-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,056.58",0,0,0,860.976,0,0,0,"1,103.32",0,0,0,"1,505.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,381.36",0,0,0,"2,571.87",0,0,0,"2,196.60",0,0,0,"2,674.13",0,0,0,"2,680.33",0,0,0,"2,484.71",0,0,0,"2,522.32",0,0,0,"2,243.57",0,0,0,"2,351.60",0,0,0,"2,739.96",0,0,0,"2,875.42",0
"  Inventories, Inventories Adjustments",-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  Inventories, Finished Goods",-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,041.07",0,0,0,"4,977.23",0,0,0,"5,883.40","8,898.36",0,0,"6,519.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,024.76",0,0,0,"8,951.31",0,0,0,"9,755.77",0,0,0,"8,760.54",0,0,0,"11,903.25",0,0,0,"10,632.68",0,0,0,"11,332.50",0,0,0,"11,344.52",0,0,0,"11,719.27",0,0,0,"13,751.96",0,0,0,"15,876.90",0
"  Inventories, Other",-,0,0,0,"2,325.99",0,0,0,"2,201.27",0,0,0,"2,899.97",0,0,0,"3,326.93",0,0,0,"3,628.28",0,0,0,"3,890.78",0,0,0,0,0,"5,010.47",0,0,0,"4,566.35",0,0,0,"5,633.13",0,0,0,"6,327.66",0,"7,614.15",0,"7,197.10",0,"7,254.74",0,315.521,0,"7,301.46",0,319.443,0,"7,599.86","8,552.78",375.726,0,"9,252.80","9,924.81",412.15,"10,271.88","10,720.71","11,358.69","12,421.18","12,747.71","12,960.69","13,101.88","13,819.86","14,349.01","14,519.36","15,517.01","15,385.17","15,757.35","16,675.51","17,971.71",0,"19,344.13","18,828.80","20,344.83",0,"15,359.93","16,003.83","15,748.60",0,"15,553.73","16,352.31",0,0,"17,205.68","18,612.54","18,842.39",0,"20,498.00","20,054.89","19,379.61",0,"19,160.24","19,004.29","18,259.49",0,"19,329.81","19,203.10","17,882.30",0,"17,796.86","18,270.74","17,303.61",0,"18,590.25","20,219.98","19,071.60",0,"22,149.68","22,492.01","22,510.15",0,"23,049.76"
Total Inventories,-,0,0,0,"2,325.99",0,0,0,"2,201.27",0,0,0,"2,899.97",0,0,0,"3,326.93",0,0,0,"3,628.28",0,0,0,"3,890.78",0,0,0,0,0,"5,010.47",0,0,0,"4,566.35",0,0,0,"5,633.13",0,0,0,"6,327.66",0,"7,614.15",0,"7,197.10",0,"7,254.74",0,"7,340.01",0,"7,301.46",0,"7,319.82",0,"7,599.86","8,552.78","8,482.67","8,898.36","9,252.80","9,924.81","9,847.41","10,271.88","10,720.71","11,358.69","12,421.18","12,747.71","12,960.69","13,101.88","13,819.86","14,349.01","14,519.36","15,517.01","15,385.17","15,757.35","16,675.51","17,971.71","18,120.14","19,344.13","18,828.80","20,344.83","14,913.84","15,359.93","16,003.83","15,748.60","15,679.39","15,553.73","16,352.31",0,"15,974.16","17,205.68","18,612.54","18,842.39","19,672.16","20,498.00","20,054.89","19,379.61","18,104.74","19,160.24","19,004.29","18,259.49","18,513.91","19,329.81","19,203.10","17,882.30","17,755.11","17,796.86","18,270.74","17,303.61","18,254.49","18,590.25","20,219.98","19,071.60","21,153.84","22,149.68","22,492.01","22,510.15","23,949.70","23,049.76"
Other Current Assets,-,0,0,0,"7,721.89",0,0,0,"15,455.82",0,0,0,"15,694.88",0,0,0,"17,100.00",0,0,0,"18,866.88",0,0,0,"22,952.25",0,0,0,0,0,"21,072.15",0,0,0,"17,323.83",0,0,0,"6,801.62",0,0,0,"6,099.39",0,"29,925.06",0,"4,562.22",0,"5,998.72",0,"6,095.57",0,"6,166.30",0,"6,443.63",0,"7,244.08","20,913.72","7,017.54","7,823.51","8,439.80","9,952.68","8,790.62","8,450.25","8,806.47","9,593.41","9,294.49","9,364.44","9,318.11","8,941.31","8,230.70","9,456.44","9,075.73","9,087.19","9,136.45","9,671.04","10,351.83","11,581.57","10,818.92","11,419.34","12,023.91","15,059.89","12,650.08","14,569.07","11,834.24","11,804.89","12,604.69","14,690.55","11,808.09",0,"13,758.47","17,665.73","16,677.17","19,439.71","14,976.68","15,306.90","14,342.07","14,657.66","13,468.74","14,011.73","14,000.00","13,269.59","15,032.32","14,224.88","13,663.48","12,695.76","14,814.40","18,357.03","22,092.66","19,494.09","20,374.72","9,587.74","7,427.56","8,329.62","7,052.09","7,819.68","8,027.71","9,014.65","7,862.45","8,399.98"
Total Current Assets,-,0,0,0,"30,231.72",0,0,0,"33,653.89",0,0,0,"34,752.25",0,0,0,"40,853.16",0,0,0,"42,013.89",0,0,0,"45,782.85",0,0,0,0,0,"47,675.21",0,0,0,"47,482.37",0,0,0,"42,038.20",0,0,0,"47,125.50",0,"68,399.29",0,"57,250.08",0,"57,421.54",0,"57,508.88",0,"61,471.64",0,"61,438.62",0,"67,242.94","86,868.62","71,300.55","70,251.71","70,760.69","76,872.24","80,432.71","82,738.55","82,252.05","84,586.28","89,731.64","88,359.86","87,874.80","85,578.50","91,526.21","92,059.64","92,954.49","93,038.15","100,501.96","101,524.83","108,067.45","113,504.76","119,955.17","121,164.56","119,254.72","123,971.24","115,466.04","121,161.22","127,098.19","137,531.59","144,115.59","140,973.54","144,545.60",0,"144,889.04","144,357.03","146,440.23","146,581.94","149,409.50","152,652.00","153,085.40","146,240.43","145,456.26","147,787.06","146,984.67","143,013.98","153,583.96","152,594.86","151,344.01","142,609.31","148,980.20","146,884.60","156,683.17","149,459.84","161,243.95","157,496.64","153,787.36","146,882.98","157,937.02","162,851.59","163,625.01","163,844.08","171,175.90","163,786.32"
Investments And Advances,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,035.01",0,0,0,"40,153.79","49,526.76","49,851.59","53,177.58","45,588.37","56,105.02","65,530.68",0,"66,120.23","75,248.20","71,604.90","71,897.23","72,448.84","74,271.07","77,300.52","79,599.66","76,816.13","80,318.62","84,083.07","90,177.69","89,846.26","90,063.76","90,005.47","86,670.18","85,747.99","84,820.97","83,024.55","87,711.88","89,181.43","91,943.94","97,685.07","92,043.17","93,215.49","96,953.15","99,216.46","99,483.19","105,257.68","104,047.50"
  Land And Improvements,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,991.55",0,"7,100.26",0,"8,568.56",0,"7,857.30",0,"8,568.68","8,992.26","8,799.75","9,497.52","9,905.53","10,486.20","10,322.97","10,590.89","10,540.78","11,224.27","11,242.44","10,977.03","10,815.53","10,204.53","10,366.40","10,622.38","10,503.60","10,575.68","10,517.02","10,213.12","10,853.85","11,267.48","12,525.62","11,877.26","12,213.82","13,671.00","12,849.72","13,093.80","13,804.07","13,943.37","13,904.36","13,794.26","14,859.01",0,"15,158.18","15,391.22","15,979.66","15,861.93","15,076.06","15,622.50","15,844.90","15,206.45","13,755.52","13,419.60","13,129.54","12,689.85","12,840.01","12,878.79","12,366.80","11,268.60","11,253.13","11,012.83","11,231.01","11,202.07","11,979.84","12,785.34","13,238.38","11,790.39","12,221.34","12,449.16","12,508.89","12,310.37","13,245.20","12,626.92"
  Buildings And Improvements,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,495.09",0,"17,383.75",0,"19,823.42",0,"18,432.40",0,"20,045.85","10,039.79","20,848.84","23,256.99","24,235.42","25,782.01","25,470.69","25,866.54","25,779.67","27,204.72","27,900.80","27,416.05","27,398.40","26,269.57","26,912.09","27,881.75","27,911.92","28,686.13","29,378.72","28,840.46","30,825.94","31,928.84","35,537.34","34,348.40","35,042.63","38,678.95","37,136.11","38,016.64","40,092.28","40,857.97","40,720.14","40,090.99","43,025.70",0,"44,528.34","45,249.49","46,785.00","46,265.90","44,393.04","45,834.29","46,716.90","44,759.37","40,880.86","40,354.17","39,894.65","39,055.86","39,802.18","40,114.61","38,821.84","35,928.39","35,573.38","35,100.50","35,895.92","35,620.09","38,181.44","40,189.10","41,789.80","38,092.85","39,595.60","40,623.67","41,719.06","41,195.06","43,940.53","42,476.06"
"  Machinery, Furniture, Equipment",-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,217.44",0,"64,827.10",0,"56,771.88",0,"52,961.70",0,"57,503.43","19,466.66","71,867.12","78,704.75","80,395.22","84,424.09","83,513.75","85,053.10","85,787.64","90,455.40","92,451.83","90,969.98","92,424.20","90,887.65","94,536.07","98,361.93","99,950.85","103,793.42","106,556.75","106,773.93","112,013.76","116,793.76","121,014.64","118,257.08","120,458.80","127,927.98","123,018.49","124,856.88","129,004.90","132,236.71","131,313.13","127,134.78","135,454.73",0,"109,585.78","140,763.08","143,239.02","142,557.60","110,280.72","112,643.68","114,142.66","111,469.47","102,523.79","101,716.89","100,511.12","99,641.26","101,439.67","100,995.98","98,406.56","92,009.68","90,912.60","90,775.94","92,358.26","91,780.39","96,919.35","100,376.19","103,403.78","96,917.59","100,581.76","103,198.03","104,513.26","103,556.88","108,776.32","105,873.93"
  Construction In Progress,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,721.58",0,"1,191.51",0,"1,123.07",0,"1,782.80",0,"1,968.81","2,107.74","1,749.41","1,773.20","1,705.64","1,971.82","2,155.86","2,366.23","2,347.06","2,431.46","2,041.67","2,459.17","3,045.85","2,938.23","3,385.21","4,124.27","4,380.28","3,793.77","2,980.17","2,797.72","2,769.60","3,241.29","3,579.14","3,291.90","3,221.49","3,113.06","2,693.80","2,278.32","2,002.10","2,279.10","2,493.63","2,433.41","2,828.88",0,"3,660.00","3,660.02","3,657.25","3,376.81","3,339.04","3,232.57","3,380.82","3,279.43","3,076.28","3,166.45","2,913.58","2,751.18","2,800.20","3,130.32","3,632.72","3,954.73","4,829.22","3,998.74","3,774.56","3,771.60","4,551.01","4,537.23","4,934.58","4,308.88","4,199.46","4,172.01","3,949.20","4,370.78","4,807.79","4,628.71"
  Other Gross PPE,-,0,0,0,"23,921.52",0,0,0,"25,142.83",0,0,0,"32,508.25",0,0,0,"42,200.37",0,0,0,"53,286.26",0,0,0,"59,547.81",0,0,0,0,0,"74,861.69",0,0,0,"72,072.31",0,0,0,"78,582.87",0,0,0,"90,072.44",0,"94,715.22",0,"97,526.19",0,0,0,0,0,"12,390.02",0,"12,056.71",0,"11,639.98","3,433.00",0,0,0,0,0,0,0,0,0,-1.02,0,0.997,0,-0.999,0,0,0,-1.004,0,0,0,-0.993,0,0,0,0,0,0,0,0,0,0,"30,520.97",0,0,0,"31,229.31","31,754.53","32,255.45","33,258.62","32,056.67","32,995.20","33,175.47","35,202.67","36,247.59","38,050.74","40,959.94","42,089.89","43,191.23","44,894.51","46,195.78","47,904.81","50,053.46","50,206.07","51,899.91","52,529.05","52,840.63","54,443.73","55,873.67","55,495.42","55,960.13","56,082.99"
"Gross Property, Plant and Equipment",-,0,0,0,"23,921.52",0,0,0,"25,142.83",0,0,0,"32,508.25",0,0,0,"42,200.37",0,0,0,"53,286.26",0,0,0,"59,547.81",0,0,0,0,0,"74,861.69",0,0,0,"72,072.31",0,0,0,"78,582.87",0,0,0,"90,072.44",0,"94,715.22",0,"97,526.19",0,"101,425.66",0,"90,502.61",0,"98,676.94",0,"93,090.91",0,"99,726.74","44,039.45","103,265.12","113,232.45","116,241.80","122,664.12","121,463.27","123,876.77","124,455.15","131,315.86","133,636.74","131,821.21","133,683.98","130,300.97","135,199.78","140,989.33","142,746.65","146,848.99","149,432.66","148,624.21","156,463.15","163,231.36","172,656.73","167,773.65","170,936.73","183,390.99","175,698.12","178,245.65","184,903.35","189,317.15","188,431.25","183,453.43","196,168.31",0,"203,453.27","205,063.80","209,660.93","208,062.24","204,318.17","209,087.58","212,340.72","207,973.34","192,293.13","191,652.32","189,624.35","189,340.82","193,129.64","195,170.44","194,187.85","185,251.29","185,759.56","185,782.52","189,455.53","190,278.97","201,685.10","208,093.93","215,266.44","203,638.76","209,438.78","214,886.60","218,564.08","216,928.51","226,729.98","221,688.60"
  Accumulated Depreciation,-,0,0,0,"-14,354.63",0,0,0,"-15,026.54",0,0,0,"-18,280.57",0,0,0,"-22,673.54",0,0,0,"-29,507.26",0,0,0,"-33,888.25",0,0,0,0,0,"-41,697.86",0,0,0,"-38,785.22",0,0,0,"-42,327.41",0,0,0,"-49,041.34",0,"-48,928.17",0,"-55,085.93",0,"-58,177.58",0,"-53,159.05",0,"-58,478.14",0,"-54,223.25",0,"-57,880.30",0,"-60,231.53","-66,714.43","-69,090.02","-73,507.89","-72,789.19","-74,159.10","-74,085.33","-78,425.59","-78,547.28","-76,436.29","-75,879.08","-73,323.09","-74,951.41","-77,519.81","-77,713.14","-79,544.34","-80,687.73","-80,074.68","-84,929.53","-88,386.51","-95,123.02","-92,614.23","-94,781.35","-103,755.75","-100,058.84","-103,382.04","-109,649.71","-114,067.24","-114,454.29","-112,490.30","-121,011.53",0,"-126,179.64","-128,440.10","-132,791.75","-132,569.90","-128,706.56","-132,607.97","-135,114.28","-131,577.85","-119,999.80","-119,077.57","-117,531.13","-116,464.18","-118,463.48","-119,084.26","-116,822.87","-109,744.74","-108,549.06","-107,381.56","-109,455.01","-109,305.10","-115,434.59","-119,811.32","-124,006.48","-115,730.71","-119,132.15","-122,583.25","-124,823.93","-124,283.94","-129,907.89","-126,422.79"
"Property, Plant and Equipment",-,0,0,0,"9,566.89",0,0,0,"10,116.29",0,0,0,"14,227.68",0,0,0,"19,526.83",0,0,0,"23,779.00",0,0,0,"25,659.56",0,0,0,0,0,"33,163.83",0,0,0,"33,287.09",0,0,0,"36,255.46",0,0,0,"41,031.09",0,"45,787.06",0,"42,440.26",0,"43,248.08",0,"37,343.56",0,"40,198.81",0,"38,867.65",0,"41,846.44","44,039.45","43,033.60","46,518.02","47,151.78","49,156.23","48,674.08","49,717.67","50,369.82","52,890.27","55,089.46","55,384.92","57,804.91","56,977.89","60,248.37","63,469.53","65,033.50","67,304.64","68,744.93","68,549.54","71,533.63","74,844.85","77,533.71","75,159.42","76,155.38","79,635.25","75,639.27","74,863.61","75,253.64","75,249.91","73,976.96","70,963.13","75,156.78",0,"77,273.63","76,623.70","76,869.19","75,492.34","75,611.62","76,479.60","77,226.44","76,395.49","72,293.33","72,574.75","72,093.23","72,876.64","74,666.17","76,086.18","77,364.98","75,506.55","77,210.50","78,400.96","80,000.52","80,973.86","86,250.51","88,282.62","91,259.96","87,908.05","90,306.63","92,303.35","93,740.15","92,644.57","96,822.09","95,265.81"
Intangible Assets,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.26,0,0,0,0,0,0,0,0,0,0,0,0,41.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Goodwill,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Long Term Assets,-,0,0,0,"9,981.60",0,0,0,"11,141.51",0,0,0,"15,432.00",0,0,0,"15,190.31",0,0,0,"21,526.73",0,0,0,"22,675.35",0,0,0,0,0,"27,336.91",0,0,0,"22,529.18",0,0,0,"36,476.73",0,0,0,"42,881.15",0,"35,979.64",0,"50,016.26",0,"51,357.03",0,"47,720.46",0,"48,591.10",0,"46,621.51",0,"50,961.84","33,670.29","52,319.41","59,657.07","63,492.30","69,458.74","71,239.55","73,976.25","77,201.08","84,840.30","86,492.89","87,034.90","90,099.52","90,331.31","93,184.19","95,546.48","98,197.73","104,015.62","108,569.33","108,606.95","115,181.59","119,482.41","90,623.24","123,789.94","120,421.02","120,266.21","65,731.73","58,797.57","60,465.12","62,581.62","70,871.47","59,927.47","63,733.20",0,"76,925.46","67,893.34","74,736.02","75,731.57","74,210.52","75,210.44","77,625.58","81,543.49","79,849.35","81,571.47","82,351.68","85,562.70","86,805.66","87,433.33","88,860.94","86,773.89","84,506.59","84,510.60","84,582.71","84,065.88","83,291.19","84,906.07","87,354.62","87,926.77","90,277.46","93,786.81","97,063.86","97,509.97","101,141.01","100,714.53"
